,revision_id,article_quality_est,article_name,country,geographic region,population
299,735512767.0,Stub,Chuop Hell,Cambodia,SOUTHEAST ASIA,15497000.0
300,736093077.0,Stub,Kong Korm,Cambodia,SOUTHEAST ASIA,15497000.0
301,736538934.0,Stub,Chan Nak,Cambodia,SOUTHEAST ASIA,15497000.0
302,736539294.0,Stub,Huy Kanthoul,Cambodia,SOUTHEAST ASIA,15497000.0
303,736715950.0,Stub,Vorn Vet,Cambodia,SOUTHEAST ASIA,15497000.0
304,737025619.0,Stub,Yat Hwaidi,Cambodia,SOUTHEAST ASIA,15497000.0
305,737804996.0,Stub,Khim Tit,Cambodia,SOUTHEAST ASIA,15497000.0
306,738180794.0,Start,Son Chhay,Cambodia,SOUTHEAST ASIA,15497000.0
307,738478052.0,Start,Kep Chuktema,Cambodia,SOUTHEAST ASIA,15497000.0
308,738512371.0,Stub,Nuth Rumduol,Cambodia,SOUTHEAST ASIA,15497000.0
309,738804016.0,Stub,Khieu Thavika,Cambodia,SOUTHEAST ASIA,15497000.0
310,738987957.0,Start,Norodom Phurissara,Cambodia,SOUTHEAST ASIA,15497000.0
311,738989624.0,Stub,Daran Kravanh,Cambodia,SOUTHEAST ASIA,15497000.0
312,738992094.0,Start,Sisowath Monireth,Cambodia,SOUTHEAST ASIA,15497000.0
313,738992441.0,Stub,Sisowath Youtevong,Cambodia,SOUTHEAST ASIA,15497000.0
314,739217591.0,Stub,Ou Chanrith,Cambodia,SOUTHEAST ASIA,15497000.0
315,741680078.0,Stub,Yem Ponhearith,Cambodia,SOUTHEAST ASIA,15497000.0
316,741923960.0,Stub,Chrea Sochenda,Cambodia,SOUTHEAST ASIA,15497000.0
317,742006559.0,Stub,Vong Kan,Cambodia,SOUTHEAST ASIA,15497000.0
318,742067282.0,Stub,Yos Son,Cambodia,SOUTHEAST ASIA,15497000.0
319,744291790.0,Stub,Hun Many,Cambodia,SOUTHEAST ASIA,15497000.0
320,747052284.0,Stub,Chhean Vam,Cambodia,SOUTHEAST ASIA,15497000.0
321,747052769.0,Stub,Oum Chheang Sun,Cambodia,SOUTHEAST ASIA,15497000.0
322,747053219.0,Stub,Norodom Kantol,Cambodia,SOUTHEAST ASIA,15497000.0
323,747555899.0,Start,Khieu Rada,Cambodia,SOUTHEAST ASIA,15497000.0
324,747628491.0,Stub,Ieu Koeus,Cambodia,SOUTHEAST ASIA,15497000.0
325,747784875.0,Start,Cheng Heng,Cambodia,SOUTHEAST ASIA,15497000.0
326,747945224.0,Start,Mok Mareth,Cambodia,SOUTHEAST ASIA,15497000.0
327,748137241.0,Stub,Kieng Vang,Cambodia,SOUTHEAST ASIA,15497000.0
328,748488170.0,Stub,Sisowath Watchayavong,Cambodia,SOUTHEAST ASIA,15497000.0
329,749156496.0,Stub,Sokhom So,Cambodia,SOUTHEAST ASIA,15497000.0
330,749304614.0,Stub,Min Sean,Cambodia,SOUTHEAST ASIA,15497000.0
331,749338398.0,Stub,Y Chhean,Cambodia,SOUTHEAST ASIA,15497000.0
332,749357713.0,Stub,Poa Bun Sreu,Cambodia,SOUTHEAST ASIA,15497000.0
333,749387326.0,Stub,Toan Vanthara,Cambodia,SOUTHEAST ASIA,15497000.0
334,749388858.0,Stub,Sok Soty,Cambodia,SOUTHEAST ASIA,15497000.0
335,749396845.0,Stub,Pal Sam Oeun,Cambodia,SOUTHEAST ASIA,15497000.0
336,749470256.0,Stub,Ngor Sovann,Cambodia,SOUTHEAST ASIA,15497000.0
337,749510551.0,Stub,Kea Sahorn,Cambodia,SOUTHEAST ASIA,15497000.0
338,749517390.0,Stub,Suos Kanan,Cambodia,SOUTHEAST ASIA,15497000.0
339,749537624.0,Stub,Im Chhun Lim,Cambodia,SOUTHEAST ASIA,15497000.0
340,749537772.0,Stub,Tram Iv Teuk,Cambodia,SOUTHEAST ASIA,15497000.0
341,749561164.0,Stub,Hem Khorn,Cambodia,SOUTHEAST ASIA,15497000.0
342,749569686.0,Stub,Um Nhanh,Cambodia,SOUTHEAST ASIA,15497000.0
343,749570183.0,Stub,Poa Try,Cambodia,SOUTHEAST ASIA,15497000.0
344,749683882.0,Stub,Yim Chhaily,Cambodia,SOUTHEAST ASIA,15497000.0
345,749704384.0,Stub,Ith Prang,Cambodia,SOUTHEAST ASIA,15497000.0
346,749710492.0,Stub,Try Chheang Huot,Cambodia,SOUTHEAST ASIA,15497000.0
347,749945690.0,Stub,Suk Sam Eng,Cambodia,SOUTHEAST ASIA,15497000.0
348,749967879.0,Stub,Nim Thot,Cambodia,SOUTHEAST ASIA,15497000.0
349,749970189.0,Stub,Ngin Khorn,Cambodia,SOUTHEAST ASIA,15497000.0
350,749977252.0,Stub,Sorn Inthor,Cambodia,SOUTHEAST ASIA,15497000.0
351,750055098.0,Stub,You Hockry,Cambodia,SOUTHEAST ASIA,15497000.0
352,750074445.0,Stub,Samrith Pech,Cambodia,SOUTHEAST ASIA,15497000.0
353,750077042.0,Stub,Un Neung,Cambodia,SOUTHEAST ASIA,15497000.0
354,750179637.0,Stub,Bou Thang,Cambodia,SOUTHEAST ASIA,15497000.0
355,751227068.0,Start,Peter Khoy Saukam,Cambodia,SOUTHEAST ASIA,15497000.0
356,752967379.0,Start,Tuot Saron,Cambodia,SOUTHEAST ASIA,15497000.0
357,752979708.0,Stub,Phoeurng Sackona,Cambodia,SOUTHEAST ASIA,15497000.0
358,753086260.0,Stub,Nhek Bun Chhay,Cambodia,SOUTHEAST ASIA,15497000.0
359,753684881.0,Stub,Cheam Yeab,Cambodia,SOUTHEAST ASIA,15497000.0
360,753689952.0,Stub,Chea Poch,Cambodia,SOUTHEAST ASIA,15497000.0
361,753692176.0,Stub,Chin Bun Sean,Cambodia,SOUTHEAST ASIA,15497000.0
362,753695057.0,Stub,Chhim Siek Leng,Cambodia,SOUTHEAST ASIA,15497000.0
363,753711610.0,Stub,Chea Soth,Cambodia,SOUTHEAST ASIA,15497000.0
364,754318281.0,Stub,Ke Pauk,Cambodia,SOUTHEAST ASIA,15497000.0
365,754944744.0,Stub,Kong Sam Ol,Cambodia,SOUTHEAST ASIA,15497000.0
366,755504987.0,Stub,Pho Proeung,Cambodia,SOUTHEAST ASIA,15497000.0
367,756129985.0,Stub,San Yun,Cambodia,SOUTHEAST ASIA,15497000.0
368,756722795.0,Start,Tiv Ol,Cambodia,SOUTHEAST ASIA,15497000.0
369,758665997.0,C,Son Ngoc Thanh,Cambodia,SOUTHEAST ASIA,15497000.0
370,759510662.0,Stub,Monovithya Kem,Cambodia,SOUTHEAST ASIA,15497000.0
371,761412104.0,Stub,Mom Chim Huy,Cambodia,SOUTHEAST ASIA,15497000.0
372,761941416.0,Start,Norodom Norindeth,Cambodia,SOUTHEAST ASIA,15497000.0
373,763098565.0,Start,Hem Heng,Cambodia,SOUTHEAST ASIA,15497000.0
374,763098588.0,Stub,Chum Bunrong,Cambodia,SOUTHEAST ASIA,15497000.0
375,763316692.0,Stub,Duong Vanna,Cambodia,SOUTHEAST ASIA,15497000.0
376,763968613.0,Stub,Chhay Tan,Cambodia,SOUTHEAST ASIA,15497000.0
377,765244120.0,Stub,Keat Chhon,Cambodia,SOUTHEAST ASIA,15497000.0
378,765375452.0,Stub,Ang Vong Vathana,Cambodia,SOUTHEAST ASIA,15497000.0
379,766576352.0,Stub,Keo Remy,Cambodia,SOUTHEAST ASIA,15497000.0
380,766834612.0,Start,Sun Chanthol,Cambodia,SOUTHEAST ASIA,15497000.0
381,766836319.0,Stub,Khieu Kanharith,Cambodia,SOUTHEAST ASIA,15497000.0
382,767217618.0,Stub,Chay Saing Yun,Cambodia,SOUTHEAST ASIA,15497000.0
383,767218020.0,Stub,Ek Sam Ol,Cambodia,SOUTHEAST ASIA,15497000.0
384,767867369.0,Stub,Ouk Rabun,Cambodia,SOUTHEAST ASIA,15497000.0
385,768488633.0,Stub,Hun Phoeung,Cambodia,SOUTHEAST ASIA,15497000.0
386,769381746.0,Stub,Nguon Nhel,Cambodia,SOUTHEAST ASIA,15497000.0
387,769381831.0,Stub,Khuon Sodary,Cambodia,SOUTHEAST ASIA,15497000.0
388,769447485.0,Stub,Sok Pheng,Cambodia,SOUTHEAST ASIA,15497000.0
389,769929584.0,Stub,Say Chhum,Cambodia,SOUTHEAST ASIA,15497000.0
390,771408501.0,Stub,Im Sothy,Cambodia,SOUTHEAST ASIA,15497000.0
391,773103096.0,Stub,Eng Chhai Eang,Cambodia,SOUTHEAST ASIA,15497000.0
392,773157273.0,Start,Heng Pov,Cambodia,SOUTHEAST ASIA,15497000.0
393,773455924.0,Stub,Him Chhem,Cambodia,SOUTHEAST ASIA,15497000.0
394,773694865.0,Stub,Ho Non,Cambodia,SOUTHEAST ASIA,15497000.0
395,773695304.0,Stub,Ho Vann,Cambodia,SOUTHEAST ASIA,15497000.0
396,774100291.0,Stub,Hul Savorn,Cambodia,SOUTHEAST ASIA,15497000.0
397,776153762.0,Stub,Pol Hom,Cambodia,SOUTHEAST ASIA,15497000.0
398,777665222.0,Stub,Thong Khon,Cambodia,SOUTHEAST ASIA,15497000.0
399,777765537.0,C,Hor Namhong,Cambodia,SOUTHEAST ASIA,15497000.0
400,778675539.0,Stub,Keo Saphal (Siem Reap politician),Cambodia,SOUTHEAST ASIA,15497000.0
401,778675542.0,Stub,Keo Saphal (Takeo politician),Cambodia,SOUTHEAST ASIA,15497000.0
402,778806364.0,Stub,Khek Vandy,Cambodia,SOUTHEAST ASIA,15497000.0
403,778825745.0,Stub,Khun Haing,Cambodia,SOUTHEAST ASIA,15497000.0
404,778830534.0,Stub,Khy Taing Lim,Cambodia,SOUTHEAST ASIA,15497000.0
405,778947267.0,Stub,Kimsour Phirith,Cambodia,SOUTHEAST ASIA,15497000.0
406,779440080.0,Stub,Kuoch Ky,Cambodia,SOUTHEAST ASIA,15497000.0
407,779441002.0,Stub,Kuoy Bunroeun,Cambodia,SOUTHEAST ASIA,15497000.0
408,779541149.0,Start,Chou Bun Eng,Cambodia,SOUTHEAST ASIA,15497000.0
409,779541334.0,Stub,Ke Sovannaroth,Cambodia,SOUTHEAST ASIA,15497000.0
410,779541359.0,Stub,Norodom Rattana Devi,Cambodia,SOUTHEAST ASIA,15497000.0
411,779541415.0,Stub,Norodom Vichara,Cambodia,SOUTHEAST ASIA,15497000.0
412,779541481.0,Stub,Nin Saphon,Cambodia,SOUTHEAST ASIA,15497000.0
413,779541578.0,Start,Tioulong Saumura,Cambodia,SOUTHEAST ASIA,15497000.0
414,779541650.0,Stub,Som Kimsuor,Cambodia,SOUTHEAST ASIA,15497000.0
415,780608915.0,Stub,Suy Sem,Cambodia,SOUTHEAST ASIA,15497000.0
416,780691538.0,Stub,Sourn Serey Ratha,Cambodia,SOUTHEAST ASIA,15497000.0
417,782622853.0,Stub,Ly Son,Cambodia,SOUTHEAST ASIA,15497000.0
418,782622857.0,Stub,Ly Thuch,Cambodia,SOUTHEAST ASIA,15497000.0
419,782894395.0,C,List of heads of state of Cambodia,Cambodia,SOUTHEAST ASIA,15497000.0
420,783107330.0,C,Son Sann,Cambodia,SOUTHEAST ASIA,15497000.0
421,783142781.0,Stub,Mam Bun Neang,Cambodia,SOUTHEAST ASIA,15497000.0
422,783239117.0,Stub,Chan Sarun,Cambodia,SOUTHEAST ASIA,15497000.0
423,783294124.0,Stub,Mao Monyvann,Cambodia,SOUTHEAST ASIA,15497000.0
424,784442393.0,Stub,Men Sam An,Cambodia,SOUTHEAST ASIA,15497000.0
425,784629286.0,Stub,Mey Norn,Cambodia,SOUTHEAST ASIA,15497000.0
426,784962640.0,C,Sok An,Cambodia,SOUTHEAST ASIA,15497000.0
427,786198076.0,Start,Yem Sambaur,Cambodia,SOUTHEAST ASIA,15497000.0
428,786409843.0,C,Yim Sovann,Cambodia,SOUTHEAST ASIA,15497000.0
429,786826707.0,Stub,Ek Yi Oun,Cambodia,SOUTHEAST ASIA,15497000.0
430,787016670.0,Stub,Lu Laysreng,Cambodia,SOUTHEAST ASIA,15497000.0
431,787260537.0,Stub,Math Ly,Cambodia,SOUTHEAST ASIA,15497000.0
432,787978108.0,Start,Chem Widhya,Cambodia,SOUTHEAST ASIA,15497000.0
433,788070748.0,Stub,Pa Socheatvong,Cambodia,SOUTHEAST ASIA,15497000.0
434,788070776.0,Stub,Governor of Phnom Penh,Cambodia,SOUTHEAST ASIA,15497000.0
435,788368060.0,C,Son Sen,Cambodia,SOUTHEAST ASIA,15497000.0
436,788398926.0,Start,Pen Sovan,Cambodia,SOUTHEAST ASIA,15497000.0
437,788540352.0,C,Sak Sutsakhan,Cambodia,SOUTHEAST ASIA,15497000.0
438,788758065.0,Stub,Amath Yashya,Cambodia,SOUTHEAST ASIA,15497000.0
439,788799479.0,Stub,Tong Siv Eng,Cambodia,SOUTHEAST ASIA,15497000.0
440,788905950.0,GA,Norodom Chakrapong,Cambodia,SOUTHEAST ASIA,15497000.0
441,790023943.0,Start,Prak Sokhon,Cambodia,SOUTHEAST ASIA,15497000.0
442,792012094.0,C,Khieu Samphan,Cambodia,SOUTHEAST ASIA,15497000.0
443,792274582.0,C,Sisowath Sirik Matak,Cambodia,SOUTHEAST ASIA,15497000.0
444,792556486.0,Start,Sam Sary,Cambodia,SOUTHEAST ASIA,15497000.0
445,792731504.0,Start,Tou Samouth,Cambodia,SOUTHEAST ASIA,15497000.0
446,793218721.0,Stub,Yun Yat,Cambodia,SOUTHEAST ASIA,15497000.0
447,793723115.0,Start,Khieu Ponnary,Cambodia,SOUTHEAST ASIA,15497000.0
448,793746447.0,Start,Cham Prasidh,Cambodia,SOUTHEAST ASIA,15497000.0
449,794239262.0,Start,Ung Huot,Cambodia,SOUTHEAST ASIA,15497000.0
450,794714434.0,Stub,Veng Sereyvuth,Cambodia,SOUTHEAST ASIA,15497000.0
451,795214039.0,Stub,Ieng Mouly,Cambodia,SOUTHEAST ASIA,15497000.0
452,796696955.0,Stub,Pou Sothirak,Cambodia,SOUTHEAST ASIA,15497000.0
453,797224256.0,C,Chea Sim,Cambodia,SOUTHEAST ASIA,15497000.0
454,797444265.0,C,Hu Nim,Cambodia,SOUTHEAST ASIA,15497000.0
455,797618265.0,Start,Sim Var,Cambodia,SOUTHEAST ASIA,15497000.0
456,797673057.0,Stub,Bin Chhin,Cambodia,SOUTHEAST ASIA,15497000.0
457,798039997.0,Stub,Sim Ka,Cambodia,SOUTHEAST ASIA,15497000.0
458,798241496.0,C,Hou Yuon,Cambodia,SOUTHEAST ASIA,15497000.0
459,799124051.0,Stub,Phiset Phanit,Cambodia,SOUTHEAST ASIA,15497000.0
460,799302232.0,FA,Norodom Sihanouk,Cambodia,SOUTHEAST ASIA,15497000.0
461,799453681.0,Stub,Pao Ham Phan,Cambodia,SOUTHEAST ASIA,15497000.0
462,799719505.0,Start,Heng Samrin,Cambodia,SOUTHEAST ASIA,15497000.0
463,799772448.0,C,Kang Kek Iew,Cambodia,SOUTHEAST ASIA,15497000.0
464,800087187.0,Stub,Leng Ngeth,Cambodia,SOUTHEAST ASIA,15497000.0
465,800348414.0,Stub,Spouse of the Prime Minister of Cambodia,Cambodia,SOUTHEAST ASIA,15497000.0
466,801079233.0,Start,Nhiek Tioulong,Cambodia,SOUTHEAST ASIA,15497000.0
467,801523347.0,Stub,Keo Puth Rasmey,Cambodia,SOUTHEAST ASIA,15497000.0
468,802456666.0,C,Khem Veasna,Cambodia,SOUTHEAST ASIA,15497000.0
469,802643748.0,Start,Tea Banh,Cambodia,SOUTHEAST ASIA,15497000.0
470,802839704.0,C,Ieng Sary,Cambodia,SOUTHEAST ASIA,15497000.0
471,803084525.0,Start,Son Ngoc Minh,Cambodia,SOUTHEAST ASIA,15497000.0
472,803230439.0,C,List of monarchs of Cambodia,Cambodia,SOUTHEAST ASIA,15497000.0
473,803481048.0,Stub,Ran Serey Leakhena,Cambodia,SOUTHEAST ASIA,15497000.0
474,803936929.0,C,Lon Non,Cambodia,SOUTHEAST ASIA,15497000.0
475,803936986.0,Start,Lon Nil,Cambodia,SOUTHEAST ASIA,15497000.0
476,804631223.0,C,Mu Sochua,Cambodia,SOUTHEAST ASIA,15497000.0
477,804717865.0,Start,Penn Nouth,Cambodia,SOUTHEAST ASIA,15497000.0
478,804785628.0,Start,Hang Chuon Naron,Cambodia,SOUTHEAST ASIA,15497000.0
479,805459200.0,Stub,Hong Sun Huot,Cambodia,SOUTHEAST ASIA,15497000.0
480,805740662.0,C,Sam Rainsy,Cambodia,SOUTHEAST ASIA,15497000.0
481,805876135.0,C,Nuon Chea,Cambodia,SOUTHEAST ASIA,15497000.0
482,805905770.0,B,Kao Kim Hourn,Cambodia,SOUTHEAST ASIA,15497000.0
483,806833311.0,C,Ieng Thirith,Cambodia,SOUTHEAST ASIA,15497000.0
484,806931313.0,C,Chau Sen Cocsal Chhum,Cambodia,SOUTHEAST ASIA,15497000.0
485,806997998.0,GA,Sar Kheng,Cambodia,SOUTHEAST ASIA,15497000.0
486,807003284.0,Start,Aun Pornmoniroth,Cambodia,SOUTHEAST ASIA,15497000.0
487,807025761.0,GA,Lon Nol,Cambodia,SOUTHEAST ASIA,15497000.0
739,401577829.0,Stub,Robert Douglas Cook,Canada,NORTHERN AMERICA,38190000.0
740,477962574.0,Stub,List of Canadian incumbents by year,Canada,NORTHERN AMERICA,38190000.0
741,632008524.0,Start,List of 2009 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
742,653527941.0,Stub,Rossy Barbour,Canada,NORTHERN AMERICA,38190000.0
743,667821864.0,C,Les Scheininger,Canada,NORTHERN AMERICA,38190000.0
744,667873261.0,Start,Patrick Canning,Canada,NORTHERN AMERICA,38190000.0
745,670917017.0,Stub,Gerald Hill (politician),Canada,NORTHERN AMERICA,38190000.0
746,670971940.0,Stub,John R. O'Dea,Canada,NORTHERN AMERICA,38190000.0
747,671122320.0,Start,Samuel J. Hefferton,Canada,NORTHERN AMERICA,38190000.0
748,676610041.0,Stub,Alexander Dunphy,Canada,NORTHERN AMERICA,38190000.0
749,676612108.0,Stub,Gordon Dawe,Canada,NORTHERN AMERICA,38190000.0
750,676732644.0,Stub,Paul Thoms,Canada,NORTHERN AMERICA,38190000.0
751,676734572.0,Stub,Frederick B. Rowe,Canada,NORTHERN AMERICA,38190000.0
752,676782180.0,Stub,Allan Evans (politician),Canada,NORTHERN AMERICA,38190000.0
753,676947124.0,Stub,Luke Woodrow,Canada,NORTHERN AMERICA,38190000.0
754,677094551.0,Stub,William G. Patterson,Canada,NORTHERN AMERICA,38190000.0
755,677724847.0,Stub,Freeman White (politician),Canada,NORTHERN AMERICA,38190000.0
756,677769770.0,Stub,William J. MacNeil,Canada,NORTHERN AMERICA,38190000.0
757,679623758.0,Stub,John Collins (Canadian politician),Canada,NORTHERN AMERICA,38190000.0
758,680618797.0,Stub,Barry Hynes,Canada,NORTHERN AMERICA,38190000.0
759,684050793.0,Stub,Brendan Howard,Canada,NORTHERN AMERICA,38190000.0
760,684903534.0,Stub,Wilson Callan,Canada,NORTHERN AMERICA,38190000.0
761,684903869.0,Stub,Rod Moores,Canada,NORTHERN AMERICA,38190000.0
762,688697227.0,Start,List of 2010 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
763,690205437.0,Stub,Harold Collins (Canadian politician),Canada,NORTHERN AMERICA,38190000.0
764,691747234.0,Stub,Speaker of the Legislative Assembly of the Province of Canada,Canada,NORTHERN AMERICA,38190000.0
765,698077739.0,Stub,"Rhinoceros Party of Canada candidates, 1980 Canadian federal election",Canada,NORTHERN AMERICA,38190000.0
766,703226576.0,Stub,David John Rankin,Canada,NORTHERN AMERICA,38190000.0
767,704136762.0,Stub,Robert Melville Smith,Canada,NORTHERN AMERICA,38190000.0
768,704516768.0,Start,Myra Freeman,Canada,NORTHERN AMERICA,38190000.0
769,705247791.0,Stub,Evelyn Shannon,Canada,NORTHERN AMERICA,38190000.0
770,705386024.0,Stub,George Little (Manitoba politician),Canada,NORTHERN AMERICA,38190000.0
771,705436088.0,Stub,Michael Rojeski,Canada,NORTHERN AMERICA,38190000.0
772,705539849.0,Stub,Gudmundur Fjelsted,Canada,NORTHERN AMERICA,38190000.0
773,705547266.0,Stub,Samuel Fletcher,Canada,NORTHERN AMERICA,38190000.0
774,706430270.0,Stub,John Crane (Canadian politician),Canada,NORTHERN AMERICA,38190000.0
775,706597779.0,Stub,Milton Peach,Canada,NORTHERN AMERICA,38190000.0
776,706758502.0,Stub,Claude Sheppard,Canada,NORTHERN AMERICA,38190000.0
777,706934829.0,Stub,Don Hollett,Canada,NORTHERN AMERICA,38190000.0
778,706942745.0,Stub,Art Reid,Canada,NORTHERN AMERICA,38190000.0
779,707172907.0,Stub,David Secord,Canada,NORTHERN AMERICA,38190000.0
780,707297623.0,Stub,Wally Firth,Canada,NORTHERN AMERICA,38190000.0
781,707632311.0,Stub,William R. Smallwood,Canada,NORTHERN AMERICA,38190000.0
782,707684781.0,Stub,C. Maxwell Lane,Canada,NORTHERN AMERICA,38190000.0
783,708179175.0,Stub,Charles Poulin,Canada,NORTHERN AMERICA,38190000.0
784,708885126.0,Stub,Francis Badgley (merchant),Canada,NORTHERN AMERICA,38190000.0
785,708967094.0,Start,Michel Sikyea,Canada,NORTHERN AMERICA,38190000.0
786,709329316.0,Start,List of 2003 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
787,709329425.0,Start,List of 2004 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
788,709407679.0,Start,List of 2002 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
789,709407789.0,Start,List of 2001 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
790,709408821.0,Start,List of 2000 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
791,709408830.0,Start,List of 1999 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
792,709408965.0,Start,List of 1998 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
793,709455764.0,Start,Sonnee Cohen,Canada,NORTHERN AMERICA,38190000.0
794,709491780.0,Start,List of 1997 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
795,709492005.0,Start,List of 1996 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
796,709492007.0,Start,List of 1995 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
797,709492025.0,Start,List of 1994 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
798,709492105.0,Start,List of 1992 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
799,709492467.0,Start,List of 1991 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
800,709492558.0,Start,List of 1990 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
801,709519440.0,Start,List of 2005 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
802,710575028.0,C,Cyril Keeper,Canada,NORTHERN AMERICA,38190000.0
803,710619647.0,Stub,Adam Aptowitzer,Canada,NORTHERN AMERICA,38190000.0
804,710753764.0,Start,Yvon Picotte,Canada,NORTHERN AMERICA,38190000.0
805,711104781.0,Start,James Atebe,Canada,NORTHERN AMERICA,38190000.0
806,711603471.0,Start,List of 2007 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
807,712417981.0,Stub,Thomas Barnaby,Canada,NORTHERN AMERICA,38190000.0
808,712579431.0,Start,Mark Evaloarjuk,Canada,NORTHERN AMERICA,38190000.0
809,712601441.0,Stub,Jacques Bizard,Canada,NORTHERN AMERICA,38190000.0
810,712973728.0,C,Lawrence Martin (musician),Canada,NORTHERN AMERICA,38190000.0
811,713249389.0,Stub,Denis Viger,Canada,NORTHERN AMERICA,38190000.0
812,713981300.0,Stub,Aidan Maloney,Canada,NORTHERN AMERICA,38190000.0
813,714172218.0,Stub,Grafton Njootli,Canada,NORTHERN AMERICA,38190000.0
814,714722019.0,Start,William Albert Boucher,Canada,NORTHERN AMERICA,38190000.0
815,715055224.0,Stub,Marvin Gelber,Canada,NORTHERN AMERICA,38190000.0
816,715359989.0,Stub,Robert Robertson (politician),Canada,NORTHERN AMERICA,38190000.0
817,716489196.0,Stub,Maxime Lépine,Canada,NORTHERN AMERICA,38190000.0
818,716690197.0,Stub,Ambroise-Dydime Lépine,Canada,NORTHERN AMERICA,38190000.0
819,716908156.0,B,W. Garfield Case,Canada,NORTHERN AMERICA,38190000.0
820,716924009.0,Stub,Guy Williams (politician),Canada,NORTHERN AMERICA,38190000.0
821,716960979.0,Start,May Birchard,Canada,NORTHERN AMERICA,38190000.0
822,717061600.0,Stub,William Todd (1803–1873),Canada,NORTHERN AMERICA,38190000.0
823,717154850.0,Stub,Albert Planta,Canada,NORTHERN AMERICA,38190000.0
824,717397656.0,Stub,Jacques Viger (Member of the Assembly),Canada,NORTHERN AMERICA,38190000.0
825,717547859.0,Stub,Alexander Kennedy Isbister,Canada,NORTHERN AMERICA,38190000.0
826,717897492.0,Start,Stuart Lyon Smith,Canada,NORTHERN AMERICA,38190000.0
827,718265809.0,Stub,Michel Bénard,Canada,NORTHERN AMERICA,38190000.0
828,718852428.0,Start,Maurice Laframboise,Canada,NORTHERN AMERICA,38190000.0
829,719597828.0,Start,James Isbister,Canada,NORTHERN AMERICA,38190000.0
830,719598088.0,Start,Jean-Charles Chapais,Canada,NORTHERN AMERICA,38190000.0
831,720131548.0,Start,List of 1993 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
832,720131554.0,Start,List of 1989 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
833,720131559.0,Start,List of 1988 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
834,720133136.0,Start,List of 2008 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
835,720256444.0,Start,John Judah Glass,Canada,NORTHERN AMERICA,38190000.0
836,721006116.0,Stub,List of 1867 Canadian incumbents,Canada,NORTHERN AMERICA,38190000.0
837,721093245.0,Start,Lazarus Phillips,Canada,NORTHERN AMERICA,38190000.0
838,721792566.0,Stub,Samuel Hume Blake,Canada,NORTHERN AMERICA,38190000.0
839,722043055.0,Stub,Gilles Houde,Canada,NORTHERN AMERICA,38190000.0
840,723148572.0,C,Brenda Paris,Canada,NORTHERN AMERICA,38190000.0
841,723249393.0,Stub,Henry Judah,Canada,NORTHERN AMERICA,38190000.0
842,723252411.0,Stub,Rupert Bartlett,Canada,NORTHERN AMERICA,38190000.0
843,723253555.0,Start,Peter Bercovitch,Canada,NORTHERN AMERICA,38190000.0
844,723253656.0,Start,Maurice Hartt,Canada,NORTHERN AMERICA,38190000.0
845,723271862.0,Stub,Jerome Dinn,Canada,NORTHERN AMERICA,38190000.0
846,723348093.0,Start,Tom Hickey (politician),Canada,NORTHERN AMERICA,38190000.0
847,723377038.0,Stub,Myles Murray,Canada,NORTHERN AMERICA,38190000.0
848,723694660.0,Stub,Frederick Langdon Hubbard,Canada,NORTHERN AMERICA,38190000.0
849,724068863.0,Stub,Stephen Wallace (public servant),Canada,NORTHERN AMERICA,38190000.0
850,724678615.0,Start,Harry Blank,Canada,NORTHERN AMERICA,38190000.0
851,725395350.0,Stub,Hubert Kitchen,Canada,NORTHERN AMERICA,38190000.0
